OBJECTID_1,TAP,MAT,pH,AP,AK,TP,TK,TN,OM
333917,1480.71,18.3605,4.841,2.3,102,0.03679,1.789,0.1731,3.703
333918,1474.67,18.7716,6.205,7.473,65.88,0.067,1.922,0.1299,2.437
333919,1474.59,18.9752,6.205,7.473,65.88,0.067,1.922,0.1299,2.437
333925,1489.24,18.8948,7.01,5,57.56,0.04012,1.048,0.1897,3.884
333937,1536.34,19.5124,5.981,6.341,66.8,0.0475,1.919,0.1415,2.724
333939,1539.13,19.1056,5.199,3.05,91,0.02562,1.054,0.1213,2.631
333940,1554.67,19.2571,4.833,3.288,71,0.02994,1.142,0.08334,1.722
333941,1559.93,19.3419,5.826,6.79,51.89,0.04611,1.918,0.1621,2.507
333942,1561.73,19.3115,5.701,5.293,66,0.05157,1.646,0.1495,2.526
333944,1577.82,19.516,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333945,1570.1,19.3283,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333946,1559.77,19.3884,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333947,1561.1,19.4226,5.641,8.379,76.41,0.06997,1.191,0.1502,2.541
333951,1588.48,19.2056,6.236,4.979,71.93,0.05121,1.741,0.1434,2.622
333952,1592.73,19.1001,6.02,5.937,79.98,0.04155,1.638,0.1519,2.765
333955,1605.27,19.3806,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333957,1618.29,19.1394,6.173,7.05,74.38,0.05221,1.549,0.1499,2.379
333959,1640.02,19.277,5.106,3.288,71,0.02988,1.494,0.1021,1.772
333960,1644.66,19.3061,5.641,7.104,53.14,0.05443,1.191,0.1502,3.43
333965,1692.58,19.3003,4.694,3.901,40.91,0.02939,1.066,0.1164,2.669
333967,1701.01,19.1193,4.694,4.275,85,0.02939,1.066,0.1164,2.669
333975,1703.09,19.1088,5.087,6,66.03,0.04,2.02,0.0805,1.909
333978,1727.37,18.0474,5.087,6,66.03,0.03817,2.02,0.0782,2.374
333997,1662.02,17.1968,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
334047,1478.54,19.0422,5.337,2,71,0.03536,1.206,0.1188,1.827
334056,1543.38,18.9493,4.973,3,51.16,0.03817,2.02,0.07589,2.374
334058,1506.99,18.7673,7.01,5,57.56,0.04012,1.048,0.1897,3.884
334059,1513.63,18.6216,5.199,3.1,91,0.02562,1.054,0.1213,2.631
334062,1516.34,19.2687,5.199,2.346,91,0.02562,1.054,0.1213,2.631
334065,1526.71,19.2072,5.981,6.341,66.8,0.0475,1.919,0.1415,2.724
334066,1530.58,19.2606,5.981,6.341,66.8,0.0475,1.919,0.1415,2.724
334068,1553.28,19.3647,5.134,9.417,45.84,0.04711,2.267,0.1275,2.663
334070,1564.77,19.3787,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
334071,1566.83,19.3377,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
334072,1567.5,19.3545,5.641,8.379,76.41,0.06997,1.191,0.1502,2.541
334073,1579.15,19.4579,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
334074,1574.22,19.509,5.641,8.379,76.41,0.06997,1.191,0.1502,2.541
334076,1569.67,19.3447,5.641,8.379,76.41,0.06997,1.191,0.1502,2.541
334077,1576.31,19.1858,5.511,4.022,60.59,0.03486,1.459,0.1313,2.441
334084,1610.09,19.4177,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334085,1620.85,19.3331,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334086,1627.66,19.3595,5.106,3.288,71,0.02994,1.494,0.08334,1.772
334087,1634.92,19.3775,5.106,3.288,71,0.02988,1.494,0.1021,1.772
334088,1642.14,19.391,5.641,7.104,53.14,0.05443,1.191,0.1502,3.43
334089,1647.04,19.2093,5.641,7.104,53.14,0.05443,1.191,0.1502,3.43
334094,1683.81,19.2028,4.694,4.275,85,0.02939,1.066,0.1164,2.669
334097,1715.04,19.1371,4.694,4.275,85,0.02939,1.066,0.1164,2.669
334102,1705.96,19.1155,4.694,2.257,80.86,0.02939,1.066,0.1164,2.669
334114,1670.07,18.9506,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
334162,1472.37,18.6238,4.841,5.6,86,0.03679,1.789,0.1731,3.703
334170,1480.74,18.6925,5.807,6.782,62.06,0.0508,1.48,0.122,2.17
334175,1490.93,18.9788,7.01,5,57.56,0.04012,1.048,0.1897,3.884
334178,1488.35,18.6002,7.01,5,57.56,0.04012,1.048,0.1897,3.884
334181,1513.15,18.6186,5.841,6.694,68.95,0.05174,1.526,0.1422,2.798
334188,1521.66,19.1138,5.605,6.807,62.32,0.0488,1.694,0.148,2.517
334189,1525.16,19.1188,5.633,5.813,59.06,0.04138,1.627,0.1444,2.429
334190,1521.55,19.1984,5.199,2.346,91,0.02562,1.054,0.1213,2.631
334192,1528.43,19.1978,4.694,4.02,82.5,0.02939,1.066,0.1164,2.669
334197,1541.9,19.4435,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
334198,1559.34,19.4485,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
334199,1554.4,19.3888,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
334200,1567.31,19.3997,5.641,8.379,76.41,0.06997,1.191,0.1502,2.541
334209,1594.82,19.077,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
334211,1607.07,19.2683,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
334212,1616.1,19.323,6.02,5.937,79.98,0.04155,1.638,0.1519,2.765
334215,1634.25,19.3615,5.938,6.05,62.32,0.05952,1.716,0.1332,2.684
334216,1639.04,19.3286,6.048,6,53.61,0.06611,2.12,0.1633,3.026
334220,1679.67,19.1793,5.092,6,66.03,0.03121,2.429,0.09582,2.701
334223,1688.33,19.0357,5.903,4.126,72.5,0.04382,1.919,0.1607,3.15
334231,1708.58,19.1631,6.007,5.6,55.85,0.044,1.558,0.1486,2.602
334242,1700.15,18.5596,5.941,5.882,76.12,0.0409,1.561,0.1712,2.945
334256,1662.57,16.4407,5.371,5.528,62.41,0.04622,1.941,0.1738,2.903
334276,1544.64,15.1283,5.8,7.104,60.91,0.05023,1.813,0.164,2.809
334281,1549.13,16.9786,5.248,5.115,99.23,0.03,1.899,0.12,3.918
334288,1458.96,18.4732,5.485,5,60.59,0.04695,1.462,0.09308,2.192
334292,1485.59,18.6072,4.841,5.6,86,0.03679,1.789,0.1731,3.703
334298,1481.75,18.6522,5.129,2,71,0.04072,1.206,0.108,1.722
334299,1478.55,18.6871,4.841,1.974,102,0.03679,1.789,0.1731,3.703
334301,1541.2,16.6775,4.89,3,64,0.03794,2.056,0.133,3.294
334308,1507.95,18.7112,5.841,6.694,68.95,0.05174,1.526,0.1422,2.798
334314,1642.88,18.4104,7.01,5,57.56,0.04012,1.048,0.1897,3.884
334315,1525.55,19.2873,5.605,6.807,62.32,0.0488,1.694,0.148,2.517
334316,1520.08,19.25,5.605,6.807,62.32,0.0488,1.694,0.148,2.517
334318,1529.48,19.1928,5.642,8.918,90.55,0.07708,2.06,0.1578,2.684
334320,1531.12,19.2484,4.694,3.1,67.86,0.02939,1.066,0.1164,2.669
334322,1542.34,19.2753,5.399,6.249,75.87,0.03916,1.623,0.1553,2.546
334323,1550.94,19.317,5.134,9.417,45.84,0.04711,2.267,0.1275,2.663
334324,1546.21,19.3929,5.134,9.417,45.84,0.04711,2.267,0.1275,2.663
334327,1574.14,19.3724,4.833,3.288,71,0.02994,1.142,0.08334,1.722
334328,1559.28,19.294,4.833,3.288,71,0.02994,1.142,0.08334,1.722
334329,1569.01,19.3537,5.795,5.161,56,0.05843,2.029,0.1678,4.065
334331,1585.53,19.3332,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
334332,1576.39,19.2702,4.833,3.288,71,0.02994,1.142,0.08334,1.722
334336,1591.13,19.1265,4.694,3.05,64.8,0.02939,1.066,0.1164,2.669
334338,1599.91,19.009,5.615,5.528,68,0.0582,2.034,0.1286,2.77
334340,1621.84,19.0669,5.643,6.433,75,0.044,1.82,0.1502,3.037
334343,1629.55,19.4828,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334345,1651.13,19.3157,5.938,6.05,62.32,0.05952,1.716,0.1332,2.684
334347,1666.52,19.1455,5.114,5.115,66.03,0.03817,2.479,0.0805,2.374
334350,1689.57,19.2195,5.591,5.882,77,0.06403,1.731,0.1583,2.842
334352,1688.77,19.1213,5.416,5.867,72.24,0.04888,1.966,0.1602,2.825
334353,1698.99,19.0658,5.416,5.867,72.24,0.04888,1.966,0.1602,2.825
334354,1706.37,19.0295,5.1,6,66.03,0.03817,2.38,0.133,3.151
334356,1719.29,18.9645,5.81,5.867,73.5,0.05191,1.728,0.1618,2.673
334357,1740.78,18.767,5.81,5.867,73.5,0.05191,1.728,0.1618,2.673
334380,1889.89,16.0287,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
334385,1621.23,17.9147,4.936,6,66.03,0.04,2.55,0.133,3.151
334387,1589,17.8895,4.936,6,66.03,0.04,2.55,0.133,3.151
334391,1780.1,15.1568,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
334395,1555.84,17.8556,4.936,6,66.03,0.04,2.55,0.133,3.151
334406,1557.14,16.1306,5.933,6.235,184.71,0.08762,1.511,0.1713,5.488
334419,1460.85,19.0287,4.841,5.6,86,0.03679,1.789,0.1731,3.703
334422,1488.86,18.0996,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
334423,1513.09,17.7973,7.01,5,57.56,0.04012,1.048,0.1958,3.703
334425,1514.64,18.7459,5.701,7,66.67,0.05458,1.942,0.132,2.195
334429,1495.26,18.438,4.841,1.974,98.1,0.03679,1.789,0.1731,3.703
334441,1516.64,18.9645,5.626,6,78.17,0.04792,1.833,0.1458,2.845
334443,1525.95,19.0934,5.199,2.346,91,0.02562,1.054,0.1213,2.631
334446,1526.46,19.2089,4.694,3.43,96,0.02939,1.066,0.1164,2.669
334450,1545.72,19.3818,4.694,3.1,67.86,0.02939,1.066,0.1164,2.669
334451,1547,19.4696,5.399,6.249,75.87,0.03916,1.623,0.1553,2.546
334452,1553.16,19.3809,6.547,9.226,81.39,0.04985,1.713,0.07356,1.393
334454,1565.68,19.3505,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
334456,1572.59,19.3126,4.833,3.288,71,0.02994,1.142,0.08334,1.722
334470,1635.15,19.3811,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334471,1633.31,19.6268,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334473,1657.95,19.3774,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334474,1666.05,19.1356,5.114,6,93,0.03817,2.479,0.0805,2.374
334475,1668.3,19.3771,5.356,6.05,61.04,0.05167,1.739,0.1449,2.894
334476,1670.42,19.3588,5.356,6.05,61.04,0.05167,1.739,0.1449,2.894
334478,1681.68,19.1762,5.591,5.882,77,0.06403,1.731,0.1583,2.842
334482,1705.8,19.0347,5.1,6,66.03,0.03817,2.38,0.133,3.151
334497,1760.38,16.762,5.078,6,66.03,0.06443,2.479,0.07589,2.374
334501,1720.53,17.0711,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
334506,1848.53,14.3702,5.147,5,88.3,0.06356,1.848,0.232,6.833
334516,1563.93,17.5016,5.728,5.737,61.06,0.0408,1.976,0.1617,2.768
334531,1547.72,14.7372,5.933,6.235,184.71,0.08762,1.511,0.1713,5.488
334549,1485.61,18.3967,4.841,5.6,86,0.03679,1.789,0.1731,3.703
334556,1508.38,18.5942,4.841,5.6,86,0.03679,1.789,0.1731,3.703
334558,1521.18,18.49,5.199,2.005,91,0.02562,1.054,0.1213,2.631
334561,1524.49,18.9395,7.01,5,57.56,0.04012,1.048,0.1897,3.884
334563,1510.23,19.045,7.01,5,57.56,0.04012,1.048,0.1897,3.884
334564,1497.39,18.9485,4.841,2,98.66,0.03679,1.789,0.1731,3.703
334566,1508.29,18.9156,4.841,2,98.66,0.03679,1.789,0.1731,3.703
334569,1538.91,19.0036,5.277,4,73,0.03341,1.3,0.1413,2.206
334572,1535.38,19.1032,5.626,6,78.17,0.04792,1.833,0.1458,2.845
334577,1550.8,19.5143,5.642,8.918,90.55,0.07708,2.06,0.1578,2.684
334583,1557.2,19.3813,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
334585,1573.4,19.31,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
334590,1592.8,19.326,5.547,5,52.34,0.04,1.859,0.134,2.491
334596,1626.02,19.3091,6.502,4.869,89,0.07262,1.064,0.1927,3.363
334599,1634.1,19.5409,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334600,1647.5,19.6681,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334602,1652.99,19.4596,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334604,1675,19.3395,5.273,5.575,68,0.05868,1.778,0.1596,2.683
334605,1674.8,19.3191,5.356,6.05,61.04,0.05167,1.739,0.1449,2.894
334609,1691.71,19.0893,5.092,6,66.03,0.03121,2.429,0.09582,2.701
334610,1702.61,19.0618,5.092,6,66.03,0.03121,2.429,0.09582,2.701
334613,1735.85,18.6444,5.199,2.346,91,0.02562,1.054,0.1213,2.631
334635,1927.76,14.5372,4.985,3.821,142.57,0.03957,1.698,0.1951,4.21
334641,1797.48,17.3496,4.936,6,66.03,0.04,2.55,0.133,3.151
334667,1646.62,16.3138,5.541,6.372,69.5,0.0611,1.841,0.1641,2.939
334676,1466.7,19.0831,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
334679,1482.16,19.0339,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
334682,1559.47,17.2838,4.841,5.6,86,0.03679,1.789,0.1731,3.703
334687,1486.09,18.7738,4.841,1.974,98.1,0.03679,1.789,0.1731,3.703
334688,1492.2,18.9336,4.841,1.974,98.1,0.03679,1.789,0.1731,3.703
334694,1495.83,18.9462,5.841,6.694,68.95,0.05174,1.526,0.1422,2.798
334700,1527.59,19.3406,5.199,2.175,91,0.02562,1.054,0.1213,2.631
334705,1546.88,19.4354,6.252,4.963,69.33,0.06019,1.95,0.1337,2.535
334707,1545.56,19.4775,5.642,8.918,90.55,0.07708,2.06,0.1578,2.684
334708,1554.01,19.5101,5.642,8.918,90.55,0.07708,2.06,0.1578,2.684
334709,1557.31,19.5571,5.642,8.918,90.55,0.07708,2.06,0.1578,2.684
334712,1567.49,19.3858,4.694,5.275,78.79,0.02939,1.066,0.1164,2.669
334719,1617.62,18.6734,5.547,5,52.34,0.04,1.859,0.134,2.491
334724,1631.02,19.3182,5.574,8,51,0.09257,1.998,0.1628,2.945
334726,1636.18,19.4352,6.502,4.869,89,0.07262,1.064,0.1927,3.363
334729,1659.62,19.3882,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334732,1673.87,19.3655,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
334735,1693.63,19.3391,5.658,6.849,76.71,0.04388,1.841,0.1502,2.453
334736,1701.75,19.3043,5.197,3.219,53.44,0.04859,1.36,0.1377,2.353
334737,1705.88,19.341,5.092,6,66.03,0.03121,2.429,0.09582,2.701
334745,1759.1,17.745,5.087,6,66.03,0.03817,2.02,0.0782,2.374
334775,1558.43,18.3539,5.775,7,60,0.0398,1.8,0.1856,3.002
334776,1597.84,18.1097,5.779,3.608,73.32,0.06893,1.486,0.1035,1.736
334788,1758.21,13.4016,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
334805,1469.53,18.9613,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
334816,1485.22,18.9653,7.01,5,57.56,0.04012,1.048,0.1897,3.884
334832,1553.57,19.4945,5.106,3.288,71,0.02994,1.181,0.101,1.772
334833,1537.86,19.437,5.51,8.9,62.46,0.04711,2.267,0.1448,2.502
334834,1542.82,19.4757,5.567,6,89,0.06997,1.698,0.1426,2.57
334835,1546.94,19.4498,5.567,6,89,0.06997,1.698,0.1426,2.57
334837,1564.16,19.2839,4.694,4,79,0.02939,1.066,0.1164,2.669
334840,1571.79,19.3976,5.726,11.45,72.92,0.06378,2.143,0.158,2.732
334841,1570.09,19.2191,4.694,5.275,78.79,0.02939,1.066,0.1164,2.669
334842,1595.47,17.7868,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
334853,1639.36,19.2993,4.694,2.334,98.05,0.02939,1.066,0.1164,2.669
334855,1647.88,19.4744,6.126,9.699,72.65,0.06724,2.042,0.1667,3.002
334857,1663.17,19.5355,6.061,13.9,84.37,0.06226,1.922,0.09296,1.302
334858,1663.65,19.3617,4.694,2.163,59.18,0.02939,1.066,0.1164,2.669
334860,1679.42,19.37,5.106,3.288,71,0.02988,1.494,0.1021,1.772
334863,1691.7,19.4121,5.637,7.209,44.46,0.08386,2.059,0.1789,3.119
334865,1703.33,19.2938,5.092,6,66.03,0.03121,2.429,0.09582,2.701
334867,1719.27,18.9572,5.092,6,66.03,0.03121,2.429,0.09582,2.701
334882,1854.42,15.9052,5.087,6,66.03,0.03817,2.02,0.0782,2.374
334896,1751.53,16.2212,5.779,3.516,62,0.05993,1.501,0.1046,1.772
334901,1616.8,17.1297,4.936,6,66.03,0.04,2.55,0.133,3.151
334908,1699.18,16.0333,4.992,4,179.16,0.03615,1.747,0.1925,3.799
334910,1562.96,17.9963,4.936,6,66.03,0.04,2.55,0.133,3.151
334927,1447.01,18.9616,5.271,3,62,0.03925,1.444,0.0805,1.684
334928,1451.37,19.0421,5.271,3,62,0.03925,1.444,0.0805,1.684
334929,1470,18.5246,4.841,2.897,98.1,0.03679,1.789,0.1731,3.703
334934,1463.46,19.3015,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
334935,1480.28,19.0525,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
334939,1493.17,18.6366,6.146,5.458,64.48,0.04287,1.501,0.1553,2.491
334944,1494.29,18.9122,4.841,1.974,98.1,0.03679,1.789,0.1731,3.703
334946,1489.82,19.0661,4.841,1.974,98.1,0.03679,1.789,0.1731,3.703
334949,1500.25,19.1864,5.778,3,101,0.05184,2.18,0.1835,2.843
334953,1530.6,19.2589,5.609,8,60,0.04006,1.616,0.126,2.024
334954,1533.04,19.4884,5.277,4,73,0.03341,1.3,0.1413,2.206
334956,1517.03,19.204,5.626,6,78.17,0.04792,1.833,0.1458,2.845
334960,1557.53,19.7492,5.51,8.9,62.46,0.04711,2.267,0.1448,2.502
334961,1543.95,19.4045,5.51,8.9,62.46,0.04711,2.267,0.1448,2.502
334963,1556.47,19.3505,5.106,3.288,71,0.02994,1.181,0.101,1.772
334964,1558.18,19.4444,5.106,3.288,71,0.02994,1.181,0.101,1.772
334965,1563.63,19.5117,5.831,5.877,61.12,0.06039,1.594,0.1585,2.477
334967,1569.42,19.395,4.694,4.97,76.57,0.02939,1.066,0.1164,2.669
334969,1570.99,19.3301,4.694,6.182,96,0.02939,1.066,0.1164,2.669
334978,1639.41,18.7524,5.572,7,77.41,0.05223,1.564,0.1294,2.71
334982,1646.45,19.4732,6.126,9.699,72.65,0.06724,2.042,0.1667,3.002
334983,1650.21,19.5728,6.126,9.699,72.65,0.06724,2.042,0.1667,3.002
334984,1651.04,19.4753,6.126,9.699,72.65,0.06724,2.042,0.1667,3.002
334986,1671.34,19.3361,6.019,5.782,66,0.06196,1.808,0.1474,2.663
334988,1675.08,19.2338,4.694,2.163,59.18,0.02939,1.066,0.1164,2.669
334990,1689.22,19.401,5.092,6,66.03,0.03121,2.429,0.09582,2.701
334991,1694.43,19.4461,5.9,6.729,69.15,0.05014,1.715,0.1642,2.767
334992,1699.08,19.4869,5.637,7.209,44.46,0.08386,2.059,0.1789,3.119
334993,1704.59,19.2535,5.856,6.008,68.66,0.06543,1.705,0.1571,2.492
334995,1710.08,19.2494,5.465,6.122,69.15,0.05986,1.683,0.1475,2.809
335009,1793.97,17.2419,5.087,6,66.03,0.03817,2.02,0.0782,2.374
335020,1689.85,16.7997,5.464,5.5,71.72,0.04881,1.646,0.1658,2.65
335026,1793.38,17.2916,4.985,4.26,179.16,0.03957,1.698,0.1951,4.21
335027,1647.27,17.9435,5.078,6,93,0.05921,2.38,0.09582,2.701
335029,1589.21,18.3804,5.964,6.05,60.83,0.04706,1.858,0.1616,2.861
335030,1594.9,16.7932,6.893,5.564,53.94,0.08268,1.781,0.1884,3.084
335067,1497.91,18.8147,7.018,5,57.56,0.04012,1.048,0.2532,4.777
335068,1495.21,18.8364,6.146,5.458,64.48,0.04287,1.501,0.1553,2.491
335080,1506.3,19.0193,6.02,5.892,75.36,0.0497,1.832,0.1396,2.365
335085,1525.76,19.1125,5.626,6,78.17,0.04792,1.833,0.1458,2.845
335086,1535.2,19.3932,5.199,2.005,91,0.02562,1.054,0.1213,2.631
335092,1556.57,19.2318,4.694,2.381,76.02,0.02939,1.066,0.1164,2.669
335098,1579.29,19.1621,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
335099,1600.12,18.9275,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
335105,1670.95,19.0761,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
335112,1656.81,19.456,4.694,2.994,76.57,0.02939,1.066,0.1164,2.669
335117,1673.91,19.2594,4.694,2.163,46.38,0.02939,1.066,0.1164,2.669
335120,1697.29,19.3163,5.092,6,66.03,0.03121,2.429,0.09582,2.701
335138,1808.18,16.3826,5.679,4.2,99.23,0.03289,1.982,0.09545,1.236
335140,1834.02,17.2609,5.087,6,66.03,0.03817,2.02,0.0782,2.374
335150,1672.54,18.9477,5.922,6.249,59.41,0.0627,2.137,0.1607,2.655
335151,1694.24,17.4742,5.181,3.608,65.95,0.05021,1.554,0.1126,1.851
335157,1623.68,18.1497,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
335158,1633.01,17.3056,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
335168,1572.37,17.9548,5.498,8.4,60,0.06208,1.803,0.1595,2.816
335183,1439.74,19.1337,4.841,2.897,98.1,0.03679,1.789,0.1731,3.703
335185,1456.46,18.9988,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
335186,1459.64,18.9913,5.271,3,62,0.03925,1.444,0.0805,1.684
335187,1459.42,19.0465,4.841,2.897,98.1,0.03679,1.789,0.1731,3.703
335191,1476.34,19.0828,4.841,5.6,86,0.03679,1.789,0.1731,3.703
335201,1489.32,19.1015,5.436,6.732,65.86,0.0388,1.692,0.1409,2.224
335203,1508.09,18.3537,5.199,2.346,91,0.02562,1.054,0.1213,2.631
335218,1545.4,19.0458,4.841,1.948,117.63,0.03679,1.789,0.1731,3.703
335230,1620.78,19.0694,4.791,3,93,0.04054,2.479,0.132,2.374
335234,1682.49,18.7418,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
335235,1643.94,18.9783,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
335240,1656.68,19.4534,4.694,2.994,76.57,0.02939,1.066,0.1164,2.669
335241,1657.16,19.489,6.126,9.699,72.65,0.06724,2.042,0.1667,3.002
335243,1669.63,19.1141,4.694,2.994,76.57,0.02939,1.066,0.1164,2.669
335244,1670.55,19.4168,4.694,2.994,76.57,0.02939,1.066,0.1164,2.669
335247,1694.09,19.1478,5.199,2.67,91,0.02562,1.054,0.1213,2.631
335248,1705.96,19.0048,5.199,2.67,91,0.02562,1.054,0.1213,2.631
335266,1768.44,17.6382,5.087,6,66.03,0.03817,2.02,0.0782,2.374
335278,1667.98,19.071,5.959,6.015,72.89,0.06737,1.811,0.154,2.661
335288,1644.01,16.7055,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
335289,1600.84,18.5386,5.997,5.813,69.51,0.04697,1.807,0.1615,2.838
335290,1577.67,18.2602,5.199,5,91,0.02562,1.054,0.1213,2.631
335294,1565.03,18.1695,5.533,3.608,72,0.05993,1.486,0.1035,1.727
335307,1732.42,14.6331,5.933,6.235,184.71,0.08762,1.511,0.1713,5.488
335314,1455.56,19.0595,5.271,3,62,0.03925,1.444,0.0805,1.684
335315,1455.55,19.2472,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
335316,1462.7,19.4295,5.421,2,71,0.04072,1.22,0.1202,1.466
335320,1479.32,19.0572,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
335321,1494.04,19.2169,4.841,5.6,86,0.03679,1.789,0.1731,3.703
335328,1494.85,18.88,4.865,2,92,0.02812,1.621,0.1151,2.385
335330,1506.79,18.8332,4.841,2.567,86,0.03679,1.789,0.1731,3.703
335333,1560.39,17.893,4.976,3,93,0.03817,2.059,0.07589,3.522
335334,1590.52,17.8737,4.976,3,93,0.03817,2.059,0.07589,3.522
335341,1520.42,18.7192,4.841,1.948,117.63,0.03679,1.789,0.1731,3.703
335342,1520.82,18.8203,6.227,6.565,76.82,0.06024,1.979,0.1292,2.175
335345,1545.14,18.934,4.841,1.948,117.63,0.03679,1.789,0.1731,3.703
335353,1572.61,19.3977,5.93,4.045,62.21,0.05161,1.771,0.1301,2.707
335356,1587.4,19.397,4.975,3,93,0.04054,2.479,0.07589,2.374
335360,1619.15,19.0891,5.96,5.247,64.08,0.05354,1.8,0.1449,2.785
335363,1643.97,19.0825,4.694,2.193,64.8,0.02939,1.066,0.1164,2.669
335364,1648.85,19.2843,6.047,5.455,69,0.05882,1.755,0.1433,2.527
335365,1653.61,19.4238,5.736,6.506,57.49,0.05161,1.656,0.1569,2.69
335366,1646.45,19.0648,5.736,6.506,57.49,0.05161,1.656,0.1569,2.69
335368,1657.23,19.1293,4.694,2.994,76.57,0.02939,1.066,0.1164,2.669
335376,1700.79,19.1502,5.809,5.867,63.21,0.04585,1.919,0.1396,2.724
335395,1764.71,18.1529,5.087,6,66.03,0.03817,2.02,0.0782,2.374
335407,1676.14,19.1452,5.596,2.15,86.25,0.03,1.704,0.1032,1.885
335413,1746.89,16.1831,5.078,6,93,0.05921,2.38,0.09582,2.701
335414,1621.62,18.6217,5.43,5.6,61,0.04794,1.971,0.1591,2.809
335415,1605.42,18.2675,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
335423,1571.24,18.3432,5.533,3.608,72,0.05993,1.486,0.1035,1.727
335441,1448.14,19.1727,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
335444,1462.02,19.061,5.181,5.228,62.06,0.05411,1.821,0.1613,2.73
335456,1505.17,19.0567,6.168,4.584,75,0.05169,1.567,0.1459,2.247
335458,1526.75,18.2618,4.841,2.567,86,0.03679,1.789,0.1731,3.703
335460,1617.76,16.7779,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
335472,1532.54,18.723,4.841,1.948,117.63,0.03679,1.789,0.1731,3.703
335475,1572.66,18.9901,4.841,1.948,117.63,0.03679,1.789,0.1731,3.703
335478,1552.72,19.171,4.841,1.948,117.63,0.03679,1.789,0.1731,3.703
335479,1556.85,19.1918,4.841,1.948,117.63,0.03679,1.789,0.1731,3.703
335483,1581.44,19.3281,5.519,5.322,73.15,0.04206,1.728,0.1503,2.271
335487,1618.91,18.822,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
335491,1640.93,19.2388,4.694,2.193,64.8,0.02939,1.066,0.1164,2.669
335492,1651.6,19.3807,4.694,2.193,64.8,0.02939,1.066,0.1164,2.669
335517,1829.84,17.9704,5.087,6,66.03,0.03817,2.02,0.0782,2.374
335523,1759.13,18.528,5.495,6,52.12,0.04344,1.846,0.1794,2.81
335534,1696.83,18.3162,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
335543,1634.39,17.2383,5.078,6,93,0.05921,2.38,0.09582,2.701
335545,1619.15,17.881,5.078,6,93,0.05921,2.38,0.09582,2.701
335550,1569.7,18.3321,5.199,5,91,0.02562,1.054,0.1213,2.631
