OBJECTID_1,TAP,MAT,pH,AP,AK,TP,TK,TN,OM
63306,545.598,7.63246,6.379,9.812,31,0.046,1.808,0.1346,2.041
63307,548.63,7.61071,7.97,4,87,0.07657,1.383,0.02268,0.2926
63308,557.248,7.70129,7.97,4,87,0.07657,1.383,0.02268,0.2926
63309,562.837,7.50687,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
63314,585.859,7.39358,6.395,4.545,71.41,0.04923,1.379,0.1038,1.973
63315,593.726,7.28754,6.395,4.545,71.41,0.04923,1.379,0.1038,1.973
63316,596.547,7.26317,6.067,6.213,79.82,0.05268,2.135,0.2493,6.61
63318,608.396,7.14367,6.395,4.545,71.41,0.04923,1.379,0.1038,1.973
63319,619.52,7.04271,6.067,6.213,79.82,0.05268,2.135,0.2493,6.61
63320,624.116,7.05896,6.99,3.873,118.28,0.09052,2.316,0.172,3.211
63321,637.799,6.715,6.63,5.027,152.82,0.05502,2.309,0.1371,2.728
63322,642.013,6.12067,6.63,5.027,152.82,0.05502,2.309,0.1371,2.728
63325,645.763,6.30825,6.99,3.873,118.28,0.09052,2.316,0.172,3.211
63330,666.287,6.21763,6.569,10.3,171.26,0.1007,2.059,0.4051,7.863
63331,668.788,6.23854,5.459,9.42,121.4,0.07753,2.15,0.2152,5.402
63335,694.108,5.80704,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
63336,694.76,5.78033,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
63338,707.991,5.42858,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
63339,712.714,5.24971,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
63340,715.415,5.26808,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
63348,746.806,5.23525,6.99,7.13,128.15,0.09052,2.316,0.172,3.211
63352,770.144,5.17058,5.459,9.42,121.4,0.07753,1.965,0.2152,5.402
63355,778.912,5.24833,6.499,10.3,171.26,0.126,2.059,0.4329,9.18
63356,772.651,5.21083,6.499,10.3,171.26,0.126,2.059,0.4329,9.18
63358,782.17,5.33162,6.499,10.3,171.26,0.126,2.059,0.4329,9.18
63364,781.991,5.04196,5.995,8.28,147.32,0.1209,2.077,0.43,7.151
63366,779.309,4.95833,6.99,7.938,128.15,0.09052,2.316,0.172,3.211
63370,787.06,4.45621,6.629,6.747,34.97,0.05,0.9278,0.08673,1.429
63389,763.133,3.38179,6.564,10.3,171.26,0.08858,2.059,0.4329,9.18
63416,520.502,7.16037,8.488,6,152.29,0.06734,1.908,0.07169,1.052
63423,539.08,7.29212,7.97,4,87,0.07657,1.383,0.02268,0.2926
63429,558.631,7.44646,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
63430,561.067,7.4165,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
63431,561.344,7.50125,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
63433,553.974,7.7455,7.97,4,87,0.07657,1.383,0.02268,0.2926
63435,549.822,7.70392,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
63436,550.941,7.70767,7.886,4.8,124.25,0.0633,1.901,0.1085,1.802
63437,556.91,7.72125,7.886,4.8,124.25,0.0633,1.901,0.1085,1.802
63438,564.842,7.57842,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
63439,569.431,7.62092,8.536,4.507,160.62,0.06465,1.874,0.05428,0.8431
63440,568.234,7.48717,6.288,5.815,218.91,0.08111,1.82,0.229,4.692
63441,576.826,7.59587,6.395,4.545,71.41,0.04923,1.379,0.1038,1.973
63445,601.337,7.34567,6.067,6.213,79.82,0.05268,2.135,0.2493,6.61
63446,607.611,7.2615,6.395,4.545,71.41,0.04923,1.379,0.1038,1.973
63447,612.63,7.18458,6.99,3.873,118.28,0.09052,2.316,0.172,3.211
63448,618.637,7.18592,6.395,4.545,71.41,0.04923,1.379,0.1038,1.973
63452,636.484,6.63142,6.067,6.213,79.82,0.05268,2.135,0.2493,6.61
63459,668.6,5.98146,5.459,9.42,121.4,0.07753,2.15,0.2152,5.402
63461,677.46,6.31017,6.199,5.815,218.91,0.1262,2.057,0.229,4.692
63464,694.163,5.89537,6.99,3.873,118.28,0.09052,2.316,0.172,3.211
63465,698.347,5.93904,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
63466,699.506,5.74692,6.379,6,31,0.03979,2.045,0.1346,2.041
63468,713.047,5.49192,6.99,3.873,118.28,0.09052,2.316,0.172,3.211
63470,723.688,5.22438,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
63472,727.554,5.3255,5.459,9.42,121.4,0.07753,2.15,0.2152,5.402
63473,725.808,5.18508,6.99,7.686,133.09,0.09052,2.316,0.172,3.211
63477,743.694,5.29017,6.629,6.747,34.97,0.05,0.9278,0.08673,1.429
63479,760.24,5.45108,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
63481,761.825,5.26079,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
63482,763.166,5.26496,6.99,7.13,128.15,0.09052,2.316,0.172,3.211
63483,773.039,5.09567,5.459,9.42,121.4,0.07753,1.965,0.2152,5.402
63484,775.223,5.23104,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
63487,780.649,5.19429,5.758,16.91,221.3,0.1316,2.087,0.3421,7.36
63488,785.585,5.51583,6.499,10.3,171.26,0.126,2.059,0.4329,9.18
63491,774.491,5.28954,5.995,8.28,147.32,0.1209,2.077,0.43,7.151
63508,784.045,4.10387,7.998,7.061,133.62,0.04528,1.877,0.2252,4.993
63514,763.995,3.72279,7.998,7.061,133.62,0.04592,1.877,0.2252,4.993
63596,726.494,5.40967,5.923,7.073,138.37,0.1073,2.049,0.4786,9.608
63597,716.279,5.904,5.93,7.221,118.64,0.09921,2.025,0.4786,10.4
63622,704.864,5.7575,5.592,10.3,171.26,0.09619,2.059,0.4329,9.18
63624,715.328,5.16988,5.994,8.278,147.32,0.1209,2.077,0.43,7.151
63678,712.582,5.23375,5.592,10.3,171.26,0.09619,2.059,0.4329,9.18
63682,727.799,6.13887,5.994,8.278,147.32,0.1209,2.077,0.43,7.151
63683,737.965,6.26108,6.99,6.439,117.48,0.09052,2.316,0.172,3.211
63686,756.752,6.00167,6.99,6.439,117.48,0.09052,2.316,0.172,3.211
63687,757.962,6.02504,6.99,6.439,117.48,0.09052,2.316,0.172,3.211
63704,706.78,5.38975,5.757,10.3,171.26,0.09619,2.059,0.4329,9.18
63706,695.523,5.8775,5.592,10.3,171.26,0.09619,2.059,0.4329,9.18
63707,692.872,6.49879,6.99,6.439,117.48,0.09052,2.316,0.172,3.211
63712,723.685,6.35246,5.697,9.42,121.4,0.07418,2.278,0.213,4.779
63731,689.458,5.95979,6.406,5.815,218.91,0.06928,1.804,0.1532,3.947
63733,695.908,5.58254,5.513,9.42,121.4,0.07536,2.15,0.2031,3.47
63735,704.784,5.12633,5.826,11.74,222.43,0.072,2.045,0.5034,13.27
63748,777.001,6.67775,6.406,5.815,218.91,0.06928,1.804,0.1532,3.947
63762,677.99,5.97421,6.406,5.815,218.91,0.06928,1.804,0.1532,3.947
63763,670.905,6.35925,6.086,7.545,167.87,0.0375,1.962,0.2527,6.788
63764,676.568,5.98083,6.086,7.545,167.87,0.0375,1.962,0.2527,6.788
63766,684.996,6.30979,5.6,10.3,171.26,0.09619,2.059,0.4329,9.18
63767,684.821,6.54025,6.629,6.747,34.97,0.05,0.9278,0.0957,1.429
63778,790.368,6.85088,6.99,6.439,117.48,0.09052,2.316,0.172,3.211
63779,802.013,6.18471,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
63784,841.951,6.39992,6.99,6.439,117.48,0.09052,2.316,0.172,3.211
63794,316.739,3.42496,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63797,318.165,3.33546,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63832,316.068,3.58537,8.546,9.368,229,0.07185,2.167,0.1272,2.316
63833,316.871,3.55683,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63838,307.36,3.45042,8.056,3.946,128.13,0.05005,2.126,0.15,2.69
63865,349.533,3.99933,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63867,333.37,3.90929,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63868,328.983,3.63208,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63869,327.58,3.62954,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63870,317.856,3.64508,8.546,9.368,229,0.07185,2.167,0.1272,2.316
63871,316.774,3.654,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63872,318.413,3.54254,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63903,357.858,4.16179,8.329,6.663,143.59,0.07999,2.076,0.1359,1.565
63904,349.738,4.06292,8.402,3.546,52.67,0.06475,2.175,0.09879,2.037
63907,338.23,3.76979,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63908,334.5,3.50492,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63909,326.473,3.56792,8.29,4.033,193.33,0.083,2.111,0.1719,2.371
63910,323.457,3.65021,8.235,5.455,107.89,0.09673,2.406,0.218,4.515
63911,322.01,3.69313,8.235,5.455,107.89,0.09673,2.406,0.218,4.515
63941,374.831,3.5325,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63942,366.025,3.78438,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63943,357.787,3.9495,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63944,341.693,4.04467,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63945,339.926,3.84729,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63946,341.162,3.50813,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63947,338.932,3.38675,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63948,325.037,3.6355,7.433,9.298,114.03,0.04,2.439,0.1357,2.453
63949,325.133,3.70479,6.963,6,174.02,0.1,1.966,0.6169,14.8
64411,28.476,15.3676,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
64414,26.3505,14.9355,8.158,5,177.82,0.0721,2.209,0.09921,1.67
64427,48.2272,12.5915,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
64430,41.2074,12.4425,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
64431,43.1992,12.143,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
64532,47.0121,14.4699,8.6,5.135,257.76,0.04252,1.786,0.02224,0.3029
64533,47.0468,14.5294,8.201,6.091,121.06,0.07084,2.171,0.06606,1.081
64534,39.1355,14.6161,8.6,5.135,257.76,0.04252,1.786,0.02224,0.3029
64535,34.2172,15.1306,8.201,6.091,121.06,0.07084,2.171,0.06606,1.081
64546,23.2793,15.2227,8.166,6,357.8,0.07561,2.01,0.06117,0.8763
64550,37.5744,15.7321,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
64659,58.2743,13.7652,8.158,5,177.82,0.0721,2.209,0.09921,1.67
64660,54.8506,13.7955,8.136,4.855,102.13,0.05621,1.822,0.09277,1.689
64661,47.0149,14.0117,8.158,5,177.82,0.0721,2.209,0.09921,1.67
64663,40.9158,15.051,8.617,6.3,213.51,0.05983,1.8,0.04252,0.7973
64672,23.1955,15.6681,8.158,5,177.82,0.0721,2.209,0.09921,1.67
64682,38.3308,15.2687,7,4.6,50,0.05601,2.08,0.078,0.8888
64788,57.3113,13.6405,8.158,5,177.82,0.0721,2.209,0.09921,1.67
64789,52.9485,13.9053,8.158,5,177.82,0.0721,2.209,0.09921,1.67
64792,38.1369,14.6648,8.335,5.315,106.12,0.06082,1.793,0.0445,0.9309
64793,36.8296,14.7288,8.617,6.3,213.51,0.05983,1.8,0.04252,0.7973
64806,22.2876,15.7718,8.166,6,357.8,0.07561,2.01,0.06117,0.8763
64811,26.4489,15.196,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
64918,53.9344,14.9042,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
64938,25.772,14.9953,8.5,6.3,213.51,0.05956,1.8,0.04252,0.7742
64939,24.0431,14.7261,8.5,6.3,213.51,0.05956,1.8,0.04252,0.7742
65068,23.8766,15.7108,8.6,5.135,257.76,0.04252,1.786,0.02224,0.3029
65328,17.89,16.3034,8.6,5.135,257.76,0.04252,1.786,0.02224,0.3029
65909,128.486,8.71742,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
65916,125.859,9.07971,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66037,131.436,8.05033,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66039,124.552,8.01771,8.392,11.17,119.59,0.07584,2.08,0.1265,1.563
66045,119.564,8.69533,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66055,120.391,8.93842,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66057,123.174,8.82,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66174,111.424,8.41367,8.207,10.21,350.63,0.06304,1.885,0.06669,0.7725
66178,112.311,8.30638,8.617,6.72,213.51,0.05954,1.811,0.04252,0.7278
66179,110.354,8.596,8.418,4.622,146.42,0.068,1.774,0.04215,0.7527
66180,112.523,8.45183,8.384,9,94.86,0.07666,2.08,0.1079,1.563
66181,113.671,8.78337,8.384,9,94.86,0.07666,2.08,0.1079,1.563
66183,113.946,8.53304,8.158,5,177.82,0.07586,2.209,0.09131,1.611
66184,114.357,8.97888,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66186,115.559,9.18546,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66187,114.82,9.13483,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66266,52.2845,11.8897,8.123,6.967,169.79,0.05097,2.233,0.1834,2.429
66274,71.9003,10.2157,8.123,7.452,162.62,0.05097,2.233,0.1834,2.429
66275,67.2553,9.76096,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66276,65.3653,10.0217,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66277,62.4141,10.1028,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66372,66.7127,10.3315,8.136,5.296,100.33,0.05621,1.724,0.09277,1.689
66373,65.8893,10.0769,8.136,5.296,100.33,0.05621,1.724,0.09277,1.689
66374,65.0298,10.1393,8.207,10.21,197.53,0.06304,1.885,0.06669,0.7725
66375,62.7733,9.93683,8.207,10.21,197.53,0.06304,1.885,0.06669,0.7725
66377,56.0116,10.0612,8.302,6.891,122.43,0.1025,2.124,0.1483,2.725
66380,62.2411,10.5137,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66473,56.2967,10.5717,8.207,10.21,197.53,0.06304,1.885,0.06669,0.7725
66475,63.3368,10.7652,8.207,10.21,197.53,0.06304,1.885,0.06669,0.7725
66476,57.4648,10.2835,8.302,6.891,122.43,0.1025,2.124,0.1483,2.725
66477,54.6414,10.1655,8.302,6.891,122.43,0.1025,2.124,0.1483,2.725
66480,61.1834,9.90917,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66481,68.8786,10.3299,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66482,63.6992,10.329,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66578,52.1372,10.4574,8.302,6.891,122.43,0.1025,2.124,0.1483,2.725
66580,54.4357,10.1468,8.123,7.452,162.62,0.05097,2.233,0.1834,2.429
66581,60.853,10.1022,8.207,10.21,197.53,0.06304,1.885,0.06669,0.7725
66585,59.9312,10.7022,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66694,49.0793,10.8887,8.344,5.315,104.4,0.06082,1.805,0.0445,0.9276
66697,57.7309,10.689,8.504,6.51,213.51,0.05894,1.757,0.04376,0.7278
66701,58.1381,10.3031,8.504,6.51,213.51,0.05894,1.757,0.045,0.7278
66703,60.5674,10.4168,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
66823,51.6985,11.3224,8.504,6.51,213.51,0.05894,1.757,0.04376,0.7278
67078,46.6079,12.2829,8.515,3.269,301.75,0.05662,1.441,0.03237,0.6945
67090,52.4415,10.6099,8.044,7.176,166.31,0.05097,2.229,0.155,2.265
69005,209.09,6.93971,8.448,5.788,108.42,0.05488,1.666,0.06393,0.9197
69697,394.602,2.46862,8.289,3.528,78.59,0.03083,1.892,0.04245,0.8402
69698,388.736,2.36858,8.289,3.528,78.59,0.03083,1.892,0.04245,0.8402
69711,453.137,1.09596,7.51,4.449,138.27,0.04447,2.504,0.17,4.011
69716,469.493,2.13171,7.51,4.449,138.27,0.04447,2.504,0.17,4.011
69717,485.405,1.83554,7.51,4.449,138.27,0.04447,2.504,0.17,4.011
69719,480.763,1.91758,8.12,9.372,203.78,0.08966,2.23,0.1626,2.416
69724,462.026,4.59687,8.316,9,153.25,0.04514,2.142,0.05864,0.8688
69729,455.221,5.3435,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
69732,458.667,6.29367,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
69734,450.837,6.36067,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
69736,475.143,6.28046,8.495,3.589,61.44,0.03834,1.933,0.01091,0.2425
69737,488.257,6.24925,8.302,2.153,104.94,0.06115,2.167,0.09636,1.422
69753,481.323,7.41938,8.109,5.816,95.71,0.06479,2.302,0.08447,1.262
69754,484.811,7.40987,8.109,5.816,95.71,0.06479,2.302,0.08447,1.262
69755,505.438,7.45658,8.12,5,95.71,0.06609,2.113,0.09195,1.578
69770,524.323,7.16829,8.495,3.589,61.44,0.03834,1.933,0.01091,0.2425
69771,516.185,7.23808,8.426,1.476,61.44,0.04511,2.514,0.014,0.1192
69827,388.274,2.39383,8.289,3.528,78.59,0.03083,1.892,0.04245,0.8402
69840,454.044,1.15,7.51,4.449,138.27,0.04447,2.504,0.17,4.011
69842,456.256,3.22283,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
69845,485.59,1.54604,7.717,3,126.11,0.04242,2.228,0.1714,2.453
69847,473.657,1.97996,7.51,4.449,138.27,0.04447,2.504,0.17,4.011
69859,453.381,5.98325,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
69860,453.615,5.99162,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
69861,442.843,6.19983,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
69862,445.673,6.06908,8.274,2.966,136.17,0.07585,2.432,0.06956,1.394
69868,509.432,6.00583,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
69869,496.329,6.13496,8.495,3.589,61.44,0.03834,1.933,0.01091,0.2425
69874,467.911,7.2485,8.495,3.589,61.44,0.03834,1.933,0.01091,0.2425
69882,482.106,7.4745,8.426,1.476,61.44,0.04511,2.514,0.014,0.1192
69887,496.753,7.17471,8.426,1.476,61.44,0.04511,2.514,0.014,0.1192
69889,491.665,7.235,7.496,5.166,114.99,0.05106,2.075,0.0833,1.24
69890,501.282,7.38213,8.426,1.476,61.44,0.04511,2.514,0.014,0.1192
69891,506.037,7.16496,7.496,5.166,114.99,0.05106,2.075,0.0833,1.24
69894,516.798,7.31646,8.495,3.589,61.44,0.03834,1.933,0.01091,0.2425
69957,394.031,2.24617,8.289,3.528,78.59,0.03083,1.892,0.04245,0.8402
69970,468.942,0.866625,7.51,4.449,138.27,0.04447,2.504,0.17,4.011
69973,466.846,1.76533,7.717,3,126.11,0.04242,2.228,0.1714,2.453
69986,455.342,4.98271,8.12,9.372,203.78,0.08966,2.23,0.1626,2.416
69989,445.943,5.54883,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
69991,457.022,5.96304,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
69992,465.184,5.52967,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
69993,462.499,5.90158,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
69997,489.078,6.18392,8.495,3.589,61.44,0.03834,1.933,0.01091,0.2425
69998,507.421,6.45217,8.495,3.589,61.44,0.03834,1.933,0.01091,0.2425
70003,470.719,7.23954,8.2,2.966,136.17,0.05416,2.756,0.04731,0.7568
70005,471.164,7.342,8.587,5.064,154.16,0.06137,1.818,0.05684,0.8539
70006,480,7.21129,8.587,5.064,154.16,0.06137,1.818,0.05684,0.8539
70007,497.506,7.16375,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70009,498.572,7.30913,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70011,485.828,7.36692,8.727,7.877,180.1,0.066,1.888,0.05703,0.8785
70012,489.993,7.33767,8.426,1.476,61.44,0.04511,2.514,0.014,0.1192
70013,496.948,7.44983,8.426,1.476,61.44,0.04511,2.514,0.014,0.1192
70014,490.058,7.47863,8.426,1.476,61.44,0.04511,2.514,0.014,0.1192
70019,491.578,7.08842,7.496,5.166,114.99,0.05106,2.075,0.0833,1.24
70021,493.017,7.0605,7.496,5.166,114.99,0.05106,2.075,0.0833,1.24
70027,499.557,6.96833,8.426,1.476,61.44,0.04511,2.514,0.014,0.1192
70085,393.741,2.34113,8.289,3.528,78.59,0.03083,1.892,0.04245,0.8402
70091,425.685,1.70858,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
70092,423.847,2.14729,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
70109,465.942,3.47733,6.616,7.122,156.29,0.09394,2.222,0.2338,5.294
70110,462.521,3.63375,8.12,9.372,203.78,0.08966,2.23,0.1626,2.416
70111,462.815,3.88554,8.12,9.372,203.78,0.08966,2.23,0.1626,2.416
70113,461.962,4.29521,8.12,9.372,203.78,0.08966,2.23,0.1626,2.416
70114,463.558,4.4835,8.316,9,153.25,0.04514,2.142,0.05864,0.8688
70115,465.829,4.60375,8.316,9,153.25,0.04514,2.142,0.05864,0.8688
70119,461.58,5.93246,8.302,2.153,104.94,0.06115,2.167,0.1019,1.717
70121,462.575,6.17771,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70122,461.639,5.94946,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70123,460.166,6.15213,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70124,463.065,6.23454,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70127,485.577,6.79004,8.302,2.153,104.94,0.06115,2.167,0.09636,1.422
70128,488.404,6.99196,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70130,501.022,7.17246,8.495,3.589,61.44,0.03834,1.933,0.01091,0.2425
70133,463.194,7.09296,8.2,2.966,136.17,0.05416,2.756,0.04731,0.7568
70134,469.004,7.21558,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70136,503.613,7.29908,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70137,508.063,7.08658,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70138,507.317,7.36362,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70140,509.078,7.51275,8.727,7.877,180.1,0.066,1.888,0.05703,0.8785
70141,503.319,7.33713,8.727,7.877,180.1,0.066,1.888,0.05703,0.8785
70142,488.085,7.29987,8.727,7.877,180.1,0.066,1.888,0.05703,0.8785
70143,489.449,7.31337,8.727,7.877,180.1,0.066,1.888,0.05703,0.8785
70144,494.642,7.37767,8.727,7.877,180.1,0.066,1.888,0.05703,0.8785
70145,504.762,7.35979,8.727,7.877,180.1,0.066,1.888,0.05703,0.8785
70149,491.961,7.21025,7.496,5.166,114.99,0.05106,2.075,0.0833,1.24
70150,493.222,7.15542,7.496,5.166,114.99,0.05106,2.075,0.0833,1.24
70154,500.267,6.89175,8.426,1.476,61.44,0.04511,2.514,0.014,0.1192
70233,497.518,1.4705,7.51,4.449,138.27,0.04447,2.504,0.17,4.011
70241,469.656,4.17067,8.12,9.372,203.78,0.08966,2.23,0.1626,2.416
70243,464.738,4.84721,8.274,2.966,136.17,0.07585,2.432,0.06956,1.394
70245,467.076,5.03613,8.12,9.372,203.78,0.08966,2.23,0.1626,2.416
70255,467.777,6.31133,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70256,472.805,6.83154,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70258,467.892,7.20413,8.302,2.153,104.94,0.06115,2.167,0.09636,1.422
70260,469.537,7.14292,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70261,463.354,6.78204,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70267,501.404,7.26483,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70269,499.211,7.44933,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70270,490.543,7.41963,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70272,490.125,7.352,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70273,497.268,7.38637,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70274,496.208,7.21433,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70276,506.939,7.10267,8.302,2.874,99.71,0.06115,2.167,0.09636,1.422
70279,491.126,7.12996,8.317,1.9,88.73,0.05071,1.55,0.06813,0.951
70282,511.252,6.81563,8.317,1.9,88.73,0.05071,1.55,0.06813,0.951
70283,518.503,6.84954,8.317,1.9,88.73,0.05071,1.55,0.06813,0.951
70348,430.831,1.11788,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
70363,496.039,1.24842,7.51,4.449,138.27,0.04447,2.504,0.17,4.011
70367,473.049,2.43529,6.517,16.29,222.82,0.0756,1.405,0.2734,4.816
70369,463.125,3.85612,8.12,9.372,203.78,0.08966,2.23,0.1626,2.416
70372,459.367,5.00483,8.274,2.966,136.17,0.07585,2.432,0.06956,1.394
70373,452.71,5.06954,8.12,9.372,203.78,0.08966,2.23,0.1626,2.416
70377,451.785,6.07146,8.316,9,153.25,0.04514,2.142,0.05864,0.8688
70379,449.234,6.45292,8.274,2.966,136.17,0.07585,2.432,0.06956,1.394
70380,439.158,6.44762,8.274,2.966,136.17,0.07585,2.432,0.06956,1.394
70381,451.948,6.20242,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70385,472.265,6.85238,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70387,466.437,6.98871,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70388,464.56,7.04821,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70389,482.084,7.07442,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70390,474.267,7.34829,8.432,2.883,136.7,0.067,2.756,0.04965,0.8219
70393,483.89,6.94029,8.501,1.721,108.7,0.07686,2.35,0.1575,2.205
70394,492.931,7.25129,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70395,501.33,7.09308,8.299,1.884,48.25,0.04331,2.106,0.08682,1.24
70396,497.436,6.982,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70398,506.738,7.20825,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70399,503.429,7.3935,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70400,494.906,7.47346,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70401,495.992,7.0965,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70402,505.268,7.09433,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70403,496.641,7.10504,8.305,3.528,78.59,0.03083,1.892,0.04245,0.8402
70405,498.865,7.07242,8.302,2.874,99.71,0.06115,2.167,0.09636,1.422
70406,499.44,7.02471,8.302,2.874,99.71,0.06115,2.167,0.09636,1.422
70408,498.12,6.96492,8.302,2.153,99.71,0.06115,2.167,0.1019,1.717
70409,508.577,6.97625,8.501,1.721,108.7,0.07643,2.35,0.1554,2.085
70410,506.314,6.886,9.276,2.825,93.84,0.05731,1.869,0.03755,0.6687
70411,517.104,6.77517,8.317,1.9,88.73,0.05071,1.55,0.06813,0.951
